,pid,task,starttime,endtime,original_response_Dutch,original_response,original_response_cleaned,response,invalid,jump_GT,response_len,response_num_words,previous_original_response,previous_response,order,RT,category,SS,jump_cat,jump_SS,jump,originality,jump_profile
8662,2828,1,1613475512072,1613475513200,slang,snake,snake,snake,0.0,1.0,5,1,panther,panther,6,1.128,7,0.8451542258262634,1,0,0,,1
8663,2828,1,1613475513200,1613475513939,rat,rat,rat,rat,0.0,1.0,3,1,snake,snake,7,0.739,2,0.820968508720398,1,0,0,,1
8664,2828,1,1613475513939,1613475515789,vlinder,butterfly,butterfly,butterfly,0.0,1.0,9,1,rat,rat,8,1.85,15,0.7710739374160767,1,1,1,,2
8665,2828,1,1613475515789,1613475517969,gier,vulture,vulture,vulture,0.0,1.0,7,1,butterfly,butterfly,9,2.18,8,0.7687129378318787,1,1,1,,3
8666,2828,1,1613475517969,1613475519512,arend,Eagle,Eagle,eagle,0.0,1.0,5,1,vulture,vulture,10,1.543,10,0.7738426923751831,1,1,1,,4
8667,2828,1,1613475519512,1613475523655,hippo,hippo,hippo,hippo,0.0,1.0,5,1,Eagle,eagle,11,4.143,9,0.799453616142273,1,1,1,,5
8668,2828,1,1613475523655,1613475525968,muis,mouse,mouse,mouse,0.0,1.0,5,1,hippo,hippo,12,2.313,2,0.7792307138442993,1,1,1,,6
8669,2828,1,1613475525968,1613475532129,parkiet,parakeet,parakeet,parakeet,0.0,1.0,8,1,mouse,mouse,13,6.161,10,0.7908269166946411,1,1,1,,7
8670,2828,1,1613475532129,1613475535484,krokodil,crocodile,crocodile,crocodile,0.0,1.0,9,1,parakeet,parakeet,14,3.355,7,0.7998740673065186,1,1,1,,8
8671,2828,1,1613475535484,1613475537401,drommedaris,drommedary,drommedary,dromedary,0.0,1.0,9,1,crocodile,crocodile,15,1.917,9,0.8296284675598145,1,0,0,,8
8672,2828,1,1613475537401,1613475538907,flamingo,flamingo,flamingo,flamingo,0.0,1.0,8,1,drommedary,dromedary,16,1.506,9,0.7947468757629395,0,1,0,,8
8673,2828,1,1613475538907,1613475546534,wolf,Wolf,Wolf,wolf,0.0,1.0,4,1,flamingo,flamingo,17,7.627,8,0.7644636631011963,1,1,1,,9
8674,2828,1,1613475546534,1613475553905,gorilla,gorilla,gorilla,gorilla,0.0,1.0,7,1,Wolf,wolf,18,7.371,4,0.7970455884933472,1,1,1,,10
8675,2828,1,1613475556068,1613475558631,eekhoorn,squirrel,squirrel,squirrel,0.0,1.0,8,1,gorilla,gorilla,19,2.563,2,0.7899761199951172,1,1,1,,11
8691,2828,2,1613476246308,1613476252965,Huis of iets bouwen,Building a house or something,Building house,house,0.0,1.0,5,1,Door stop,door stop,1,6.657,24,0.8145639300346375,1,0,0,1.0,0
8692,2828,2,1613476252965,1613476263113,Raam of iets mee kapot gooien,Break a window or something,Break window,window,0.0,0,6,1,Building a house or something,house,2,10.148,7,0.8130835294723511,1,0,0,1.0,0
8693,2828,2,1613476263113,1613476275629,Onder stoel of tafel zetten als de poot kapot is,Place it under a chair or table if the leg is broken,Place chair table leg broken,chair leg,0.0,1.0,9,2,Break a window or something,window,3,12.516,12,0.7967250943183899,1,1,1,1.0,1
8694,2828,2,1613476275629,1613476289972,Er iets op schilderen als kunstwerk,Paint something on it as a work of art,Paint work art,paint,0.0,1.0,5,1,Place it under a chair or table if the leg is broken,chair leg,4,14.343,26,0.7613297700881958,1,1,1,2.0,2
8695,2828,2,1613476289972,1613476299183,Uit beeldhouwen,From sculpting,sculpting,sculpting,0.0,0,9,1,Paint something on it as a work of art,paint,5,9.211,26,0.8127179145812988,0,0,0,2.0,2
8696,2828,2,1613476299183,1613476334298,rechtopzetten en dan je evenwicht erop oefenen,straighten it up and then practice your balance on it,straighten practice balance,balance practice,0.0,1.0,16,2,From sculpting,sculpting,6,35.115,10,0.7872698903083801,1,1,1,2.0,3
8697,2828,2,1613476334298,1613476355435,Wedstrijdje wie hem het verst kan werpen,Competition to see who can throw it the furthest,Competition see throw furthest,throwing competition game,0.0,1.0,25,3,straighten it up and then practice your balance on it,balance practice,7,21.137,5,0.7884426116943359,1,1,1,2.0,4
8698,2828,2,1613476355435,1613476372194,Boekensteun,Bookend,Bookend,bookend,0.0,1.0,7,1,Competition to see who can throw it the furthest,throwing competition game,8,16.759,4,0.7406407594680786,1,1,1,1.0,5
8699,2828,2,1613476372194,1613476391971,Gewichtheffen,Weightlifting,Weightlifting,weightlifting,0.0,1.0,13,1,Bookend,bookend,9,19.777,9,0.7589700222015381,1,1,1,1.5,6
8700,2828,2,1613476391971,1613476440340,Zorgen dat de auto niet wegrolt,Make sure the car doesn't roll away,Make sure car roll away,weight support for car,0.0,1.0,22,4,Weightlifting,weightlifting,10,48.369,10,0.8098247051239014,1,0,0,1.0,6
8701,2828,2,1613476440340,1613476461777,In de buik van de boze wolf doen zodat hij verdrinkt,Put it in the bad wolf's belly so he drowns,Put bad wolf s belly drowns,drown,0.0,1.0,5,1,Make sure the car doesn't roll away,weight support for car,11,21.437,2,0.7228633165359497,1,1,1,2.0,7
8702,2828,2,1613476461777,1613476521470,Van een berg af laten rollen,Rolling down a mountain,Rolling mountain,roll down mountain,0.0,1.0,18,3,Put it in the bad wolf's belly so he drowns,drown,12,59.693,12,0.7662067413330078,1,1,1,2.0,8
8703,2828,2,1613476521470,1613476547154,Een zonneklok van maken,Make a solar clock,Make solar clock,solar clock,0.0,1.0,11,2,Rolling down a mountain,roll down mountain,13,25.684,3,0.7265976667404175,1,1,1,3.0,9
8704,2828,2,1613476547154,1613476572685,Als tegengewicht gebruiken bij een katrol,Use as a counterweight on a pulley,counterweight pulley,counterweight for pulley,0.0,1.0,24,3,Make a solar clock,solar clock,14,25.531,11,0.75389164686203,1,1,1,2.0,10
8705,2828,2,1613476572685,1613476607381,Je kan erop drummen,You can play drums on it,play drums,play drums,0.0,1.0,10,2,Use as a counterweight on a pulley,counterweight for pulley,15,34.696,3,0.7005763053894043,1,1,1,2.0,11
8706,2828,2,1613476607381,1613476649336,Verpulveren tot gruis want waarom ook niet,Pulverize it into smithereens because why not,Pulverize smithereens,pulverize,0.0,1.0,9,1,You can play drums on it,play drums,16,41.955,24,0.7497422099113464,1,1,1,2.0,12
8707,2828,2,1613476649336,1613476678679,Insecten mee pletten,Crush insects,Crush insects,crush insects,0.0,1.0,13,2,Pulverize it into smithereens because why not,pulverize,17,29.343,8,0.8326181173324585,1,0,0,2.0,12
8708,2828,2,1613476678679,1613476716834,Een pop van maken om mee te spelen,Make a doll to play with,Make doll play,doll,0.0,1.0,4,1,Crush insects,crush insects,18,38.155,6,0.7442827820777893,1,1,1,1.4,13
8709,2828,2,1613476716834,1613476747032,Bladeren mee drogen,Dry the leaves,Dry leaves,dry leaves,0.0,1.0,10,2,Make a doll to play with,doll,19,30.198,19,0.7423010468482971,1,1,1,2.0,14
8711,2828,3,1613475650209,1613475654853,Een slot open maken,Open a lock,Open lock,open lock,0.0,1.0,9,2,Keeping paper together,keeping paper together,1,4.644,5,0.7685124278068542,1,1,1,2.0,1
8712,2828,3,1613475654853,1613475661648,foto's ophangen,hang up photos,hang photos,hang photos,0.0,1.0,11,2,Open a lock,open lock,2,6.795,23,0.7760719060897827,1,1,1,2.0,2
8713,2828,3,1613475661648,1613475673686,Een ring van maken,Make it into a ring,Make ring,make ring,0.0,1.0,9,2,hang up photos,hang photos,3,12.038,14,0.7399930953979492,1,1,1,2.0,3
8714,2828,3,1613475673686,1613475680927,Als haarspeld,As a hairpin,hairpin,hairpin,0.0,1.0,7,1,Make it into a ring,make ring,4,7.241,11,0.7591074705123901,1,1,1,2.0,4
8715,2828,3,1613475680927,1613475686488,Als vishaak,As a fishing hook,fishing hook,fishing hook,0.0,1.0,12,2,As a hairpin,hairpin,5,5.561,22,0.7901877164840698,1,1,1,2.5,5
8716,2828,3,1613475686488,1613475698135,Piercing of oorbel,Piercing or earring,Piercing earring,piercing earring,0.0,1.0,16,2,As a fishing hook,fishing hook,6,11.647,27,0.7942475080490112,1,1,1,2.0,6
8717,2828,3,1613475698135,1613475734449,Om twee dingen vast te binden,To tie two things together,tie two together,tie two together,0.0,1.0,16,3,Piercing or earring,piercing earring,7,36.314,20,0.7592430114746094,1,1,1,1.0,7
8718,2828,3,1613475734449,1613475777522,Als naald om iets mee te naaien,As a needle to sew something with,needle sew,needle sew,0.0,1.0,10,2,To tie two things together,tie two together,8,43.073,12,0.7943220138549805,1,1,1,2.0,8
8719,2828,3,1613475777522,1613475812551,Als een soort jashaak om je jas mee op te hangen,Like a kind of coat hook to hang your coat on,kind coat hook hang coat,kind coat hook hang coat,0.0,1.0,24,5,As a needle to sew something with,needle sew,9,35.029,20,0.7464226484298706,1,1,1,2.5,9
8720,2828,3,1613475812551,1613475846009,Om je bh handjes in een kruis op je rug te binden zodat je ze niet kan zien,To tie your bra hands in a cross behind your back so that you cannot see them,tie bra hands cross behind back see,tie bra hands cross behind back see,0.0,1.0,35,7,Like a kind of coat hook to hang your coat on,kind coat hook hang coat,10,33.458,8,0.7686681747436523,1,1,1,3.0,10
8721,2828,3,1613475846009,1613475951109,Vervanger voor schoenveters,Replacement for shoelaces,Replacement shoelaces,replacement shoelaces,0.0,1.0,21,2,To tie your bra hands in a cross behind your back so that you cannot see them,tie bra hands cross behind back see,11,105.1,18,0.756049394607544,1,1,1,3.0,11
8722,2828,3,1613475951109,1613475977162,Om je broekknoop dicht te houden,To keep your trouser button closed,keep trouser button closed,keep trouser button closed,0.0,1.0,26,4,Replacement for shoelaces,replacement shoelaces,12,26.053,20,0.7352229356765747,1,1,1,2.0,12
8723,2828,3,1613475977162,1613475999711,Als je rist kapot gaat kan je daarmee trekken,"If your zipper breaks, you can pull with it",zipper breaks  pull,zipper breaks  pull,0.0,1.0,19,3,To keep your trouser button closed,keep trouser button closed,13,22.549,19,0.7580361366271973,1,1,1,2.5,13
8724,2828,3,1613475999711,1613476055538,Als ondersteuning voor een heel klein plantje zodat ie rechtop groeit,As support for a very small plant so that it grows upright,support small plant grows upright,support small plant grows upright,0.0,1.0,33,5,"If your zipper breaks, you can pull with it",zipper breaks  pull,14,55.827,9,0.7177994251251221,1,1,1,3.3,14
8725,2828,3,1613476055538,1613476131460,Een gat mee in een ei prikken zodat ie niet ontploft tijdens het koken,Poke a hole in an egg so that it doesn't explode while cooking,Poke hole egg explode cooking,poke hole egg explode cooking,0.0,1.0,29,5,As support for a very small plant so that it grows upright,support small plant grows upright,15,75.922,12,0.7273833155632019,1,1,1,3.0,15
8726,2828,3,1613476131460,1613476197540,Je nagels mee schoonmaken,Clean your nails with it,Clean nails,clean nails,0.0,1.0,11,2,Poke a hole in an egg so that it doesn't explode while cooking,poke hole egg explode cooking,16,66.08,18,0.7137222290039062,1,1,1,2.0,16
8728,2830,1,1613488064437,1613488070032,turtle,turtle,turtle,turtle,0.0,1.0,6,1,rabbit,rabbit,1,5.595,7,0.8614304065704346,1,0,0,,0
8729,2830,1,1613488070032,1613488071695,lion,lion,lion,lion,0.0,1.0,4,1,turtle,turtle,2,1.663,1,0.806279182434082,1,0,0,,0
8730,2830,1,1613488071695,1613488076253,sea lion,sea ​​lion,sea lion,sea lion,0.0,1.0,8,2,lion,lion,3,4.558,12,0.8954242467880249,1,0,0,,0
8731,2830,1,1613488076253,1613488077327,bird,bird,bird,bird,0.0,1.0,4,1,sea ​​lion,sea lion,4,1.074,10,0.8021684885025024,1,0,0,,0
8732,2830,1,1613488077327,1613488080178,monkey,monkey,monkey,monkey,0.0,1.0,6,1,bird,bird,5,2.851,4,0.8199406266212463,1,0,0,,0
8734,2830,1,1613488081217,1613488085778,rat**,rat**,rat  ,rat,0.0,1.0,3,1,monkey,monkey,6,4.561,2,0.8132847547531128,1,0,0,,0
8735,2830,1,1613488085778,1613488087940,leopard,leopard,leopard,leopard,0.0,1.0,7,1,rat**,rat,7,2.162,1,0.7722383737564087,1,1,1,,1
8736,2830,1,1613488087940,1613488091231,snake,snake,snake,snake,0.0,1.0,5,1,leopard,leopard,8,3.291,7,0.8218827247619629,1,0,0,,1
8737,2830,1,1613488091231,1613488094890,tiger,tiger,tiger,tiger,0.0,1.0,5,1,snake,snake,9,3.659,6,0.8128189444541931,1,0,0,,1
8738,2830,1,1613488094890,1613488096569,bear,bear,bear,bear,0.0,1.0,4,1,tiger,tiger,10,1.679,6,0.8557044267654419,0,0,0,,1
8739,2830,1,1613488096569,1613488098501,polar bear,polar bear,polar bear,polar bear,0.0,1.0,10,2,bear,bear,11,1.932,6,0.9094844460487366,0,0,0,,1
8740,2830,1,1613488098501,1613488101693,penguin,penguin,penguin,penguin,0.0,1.0,7,1,polar bear,polar bear,12,3.192,9,0.8421144485473633,1,0,0,,1
8741,2830,1,1613488101693,1613488104132,octopus,octopus,octopus,octopus,0.0,1.0,7,1,penguin,penguin,13,2.439,15,0.8021406531333923,1,0,0,,1
8742,2830,1,1613488104132,1613488106145,fish,fish,fish,fish,0.0,1.0,4,1,octopus,octopus,14,2.013,11,0.8352450728416443,1,0,0,,1
8743,2830,1,1613488106145,1613488108197,cow,cow,cow,cow,0.0,1.0,3,1,fish,fish,15,2.052,3,0.8341180682182312,1,0,0,,1
8744,2830,1,1613488108197,1613488110699,sheep,sheep,sheep,sheep,0.0,1.0,5,1,cow,cow,16,2.502,3,0.8589240312576294,0,0,0,,1
8745,2830,1,1613488110699,1613488120589,oyster,oyster,oyster,oyster,0.0,1.0,6,1,sheep,sheep,17,9.89,11,0.7785452604293823,1,1,1,,2
8746,2830,1,1613488120589,1613488122822,clam,clam,clam,clam,0.0,1.0,4,1,oyster,oyster,18,2.233,11,0.8711951971054077,0,0,0,,2
8747,2830,1,1613488122822,1613488126925,squirrel,squirrel,squirrel,squirrel,0.0,1.0,8,1,clam,clam,19,4.103,2,0.7995129823684692,1,1,1,,3
8756,2830,2,1613489003669,1613489011308,werpen,throw,throw,throw,0.0,1.0,5,1,to build,build,1,7.639,5,0.8093546032905579,1,0,0,1.0,0
8757,2830,2,1613489011308,1613489018876,slopen,demolish,demolish,demolish,0.0,1.0,8,1,throw,throw,2,7.568,8,0.8085088729858398,1,0,0,1.0,0
8758,2830,2,1613489018876,1613489029584,breken,break,break,break,0.0,0,5,1,demolish,demolish,3,10.708,8,0.7938193082809448,0,1,0,1.0,0
8759,2830,2,1613489029584,1613489063602,presse-papier,paperweight,paperweight,paperweight,0.0,1.0,11,1,break,break,4,34.018,3,0.7918484807014465,1,1,1,1.0,1
8760,2830,2,1613489063602,1613489098645,trede,step,step,step,0.0,1.0,4,1,paperweight,paperweight,5,35.043,12,0.7793679237365723,1,1,1,1.0,2
8761,2830,2,1613489098645,1613489113602,stoel,chair,chair,chair,0.0,0,5,1,step,step,6,14.957,14,0.7887119054794312,1,1,1,1.0,3
8762,2830,2,1613489113602,1613489162081,versnipperen,shred,shred,shred,0.0,1.0,5,1,chair,chair,7,48.479,1,0.7680119276046753,1,1,1,2.0,4
8763,2830,2,1613489162081,1613489172457,verpletteren,crush,crush,crush,0.0,0,5,1,shred,shred,8,10.376,8,0.7894599437713623,1,1,1,2.0,5
8765,2830,3,1613488248701,1613488266057,binden,tie,tie,tie,0.0,1.0,3,1,to hold,hold,1,17.356,20,0.8322858214378357,1,0,0,2.0,0
8766,2830,3,1613488266057,1613488291385,haak,hook,hook,hook,0.0,1.0,4,1,tie,tie,2,25.328,22,0.8089112043380737,1,0,0,2.0,0
8767,2830,3,1613488291385,1613488310030,sleutel,key,key,key,0.0,1.0,3,1,hook,hook,3,18.645,14,0.8069441318511963,1,0,0,1.0,0
8768,2830,3,1613488310030,1613488356902,slot,key lock,key lock,key lock,0.0,1.0,8,2,key,key,4,46.872,5,0.7846367359161377,1,1,1,2.0,1
8769,2830,3,1613488356902,1613488367801,eten,to eat,eat,eat,0.0,1.0,3,1,key lock,key lock,5,10.899,14,0.752929151058197,1,1,1,3.0,2
8770,2830,3,1613488367801,1613488381560,schrijven,to write,write,write,0.0,1.0,5,1,to eat,eat,6,13.759,21,0.8045844435691833,1,0,0,1.0,2
8771,2830,3,1613488381560,1613488405422,por,poke,poke,poke,0.0,1.0,4,1,to write,write,7,23.862,14,0.7571227550506592,1,1,1,2.0,3
8772,2830,3,1613488405422,1613488419016,schoon,beautiful,beautiful,beautiful,0.0,1.0,9,1,poke,poke,8,13.594,14,0.7756357192993164,0,1,0,2.0,3
8773,2830,3,1613488419016,1613488439593,decoreren,decorate,decorate,decorate,0.0,1.0,8,1,beautiful,beautiful,9,20.577,24,0.8250172734260559,1,0,0,2.0,3
8774,2830,3,1613488439593,1613488459062,stropdas,tie,tie,tie,0.0,1.0,3,1,decorate,decorate,10,19.469,20,0.8112807273864746,1,0,0,2.0,3
8775,2830,3,1613488459062,1613488474624,opblazen,to blow up,blow,blow,0.0,1.0,4,1,tie,tie,11,15.562,13,0.8054483532905579,1,0,0,2.0,3
8776,2830,3,1613488474624,1613488498072,dat is het?!,that is it?!, , ,0.0,1.0,1,0,to blow up,blow,12,23.448,14,0.8231227993965149,1,0,0,1.0,3
8777,2830,3,1613488498072,1613488538125,Ik kan echt niets meer bedenken,I really can't think of anything more,really ca think anything,really ca think anything,0.0,1.0,24,4,that is it?!, ,13,40.053,14,0.8074797987937927,0,0,0,1.0,3
8778,2830,3,1613488538125,1613488575076,je kunt er iemand mee porren,you can poke someone with it,poke,poke,0.0,1.0,4,1,I really can't think of anything more,really ca think anything,14,36.951,14,0.7722740769386292,0,1,0,2.0,3
8779,2830,3,1613488575076,1613488630852,mengen,to blend,blend,blend,0.0,1.0,5,1,you can poke someone with it,poke,15,55.776,14,0.7937548160552979,0,1,0,3.0,3
8780,2830,3,1613488630852,1613488641929,roeren,stir,stir,stir,0.0,1.0,4,1,to blend,blend,16,11.077,13,0.8324259519577026,1,0,0,2.5,3
8782,2831,1,1613492599869,1613492601451,kat,cat,cat,cat,0.0,1.0,3,1,dog,dog,1,1.582,1,0.8227521181106567,1,0,0,,0
8783,2831,1,1613492601451,1613492603121,paard,horse,horse,horse,0.0,1.0,5,1,cat,cat,2,1.67,3,0.811536431312561,1,0,0,,0
8784,2831,1,1613492603121,1613492605388,konijn,rabbit,rabbit,rabbit,0.0,1.0,6,1,horse,horse,3,2.267,15,0.8137241005897522,1,0,0,,0
8785,2831,1,1613492605388,1613492607894,egel,hedgehog,hedgehog,hedgehog,0.0,1.0,8,1,rabbit,rabbit,4,2.506,5,0.8385016918182373,1,0,0,,0
8786,2831,1,1613492607894,1613492625922,aap,monkey,monkey,monkey,0.0,1.0,6,1,hedgehog,hedgehog,5,18.028,4,0.8082355260848999,1,0,0,,0
8787,2831,1,1613492625922,1613492629022,koala,koala,koala,koala,0.0,1.0,5,1,monkey,monkey,6,3.1,5,0.8069039583206177,1,0,0,,0
8788,2831,1,1613492629022,1613492631669,kangeroo,kangaroo,kangaroo,kangaroo,0.0,1.0,8,1,koala,koala,7,2.647,5,0.8750156164169312,0,0,0,,0
8789,2831,1,1613492631669,1613492636219,luipaard,leopard,leopard,leopard,0.0,1.0,7,1,kangaroo,kangaroo,8,4.55,1,0.8130113482475281,1,0,0,,0
8790,2831,1,1613492636219,1613492638510,luiaard,sloth,sloth,sloth,0.0,1.0,5,1,leopard,leopard,9,2.291,9,0.7915987968444824,1,1,1,,1
8791,2831,1,1613492638510,1613492642084,slang,snake,snake,snake,0.0,1.0,5,1,sloth,sloth,10,3.574,7,0.7907733917236328,1,1,1,,2
8792,2831,1,1613492642084,1613492644795,mens,man,man,man,0.0,1.0,3,1,snake,snake,11,2.711,13,0.7913558483123779,1,1,1,,3
8793,2831,1,1613492644795,1613492648854,vogel,bird,bird,bird,0.0,1.0,4,1,man,man,12,4.059,10,0.8105140924453735,1,0,0,,3
8794,2831,1,1613492648854,1613492651800,beer,bear,bear,bear,0.0,1.0,4,1,bird,bird,13,2.946,6,0.8008867502212524,1,0,0,,3
8795,2831,1,1613492651800,1613492654422,ijsbeer,polar bear,polar bear,polar bear,0.0,1.0,10,2,bear,bear,14,2.622,6,0.9094844460487366,0,0,0,,3
8796,2831,1,1613492654422,1613492658076,bonobo,bonobo,bonobo,bonobo,0.0,1.0,6,1,polar bear,polar bear,15,3.654,4,0.7856740951538086,1,1,1,,4
8797,2831,1,1613492658076,1613492660926,maki,lemur,lemur,lemur,0.0,1.0,5,1,bonobo,bonobo,16,2.85,4,0.8491204977035522,0,0,0,,4
8798,2831,1,1613492660926,1613492665181,giraf,giraffe,giraffe,giraffe,0.0,1.0,7,1,lemur,lemur,17,4.255,14,0.8233708143234253,1,0,0,,4
8799,2831,1,1613492665181,1613492668407,zebra,zebra,zebra,zebra,0.0,1.0,5,1,giraffe,giraffe,18,3.226,9,0.8193547129631042,1,0,0,,4
8800,2831,1,1613492668407,1613492671102,ezel,donkey,donkey,donkey,0.0,1.0,6,1,zebra,zebra,19,2.695,3,0.8374782800674438,1,0,0,,4
8812,2831,2,1613492759769,1613492761109,staan,to stand,stand,stand,0.0,1.0,5,1,to build,build,1,1.34,13,0.8080193400382996,1,0,0,1.0,0
8813,2831,2,1613492761109,1613492764719,zitten,to sit,sit,sit,0.0,0,3,1,to stand,stand,2,3.61,10,0.8534162044525146,1,0,0,1.0,0
8815,2831,2,1613492771878,1613492790850,uithollenen gebruiken als plantenbak,use hollowing out as a planter,hollowing planter,hollow into a planter,0.0,1.0,21,4,to sit,sit,3,18.972,19,0.769345760345459,1,1,1,3.0,1
8816,2831,2,1613492790850,1613492808931,fijn malen en gebruiken als kiezels,grind finely and use as pebbles,grind finely pebbles,grind into pebbles,0.0,1.0,18,3,use hollowing out as a planter,hollow into a planter,4,18.081,2,0.774991512298584,1,1,1,2.0,2
8817,2831,2,1613492808931,1613492828480,als de steen heel groot is kan je hem uithakken en erin gaan wonen,if the stone is very large you can cut it out and live in it,stone large cut live,live in it,0.0,1.0,10,3,grind finely and use as pebbles,grind into pebbles,5,19.549,3,0.7609906196594238,1,1,1,1.4,3
8818,2831,2,1613492828480,1613492857460,je kan hem beschilderen en als kunstvoorwerp neerzetten,you can paint it and display it as an art object,paint display art object,paint art,0.0,1.0,9,2,if the stone is very large you can cut it out and live in it,live in it,6,28.98,26,0.7586126923561096,1,1,1,2.0,4
8819,2831,2,1613492857460,1613492870919,je kan erop schrijven,you can write on it,write,write,0.0,1.0,5,1,you can paint it and display it as an art object,paint art,7,13.459,1,0.780685305595398,1,1,1,1.0,5
8820,2831,2,1613492870919,1613492877230,gebruiken als anker,use as an anchor,anchor,anchor,0.0,1.0,6,1,you can write on it,write,8,6.311,11,0.7806754112243652,1,1,1,1.0,6
8821,2831,2,1613492877230,1613492898128,gooien,to throw,throw,throw,0.0,1.0,5,1,use as an anchor,anchor,9,20.898,5,0.8193874359130859,1,0,0,1.0,6
8822,2831,2,1613492898128,1613492933969,gebruiken als doelpaal,use as a goal post,goal post,goal post,0.0,1.0,9,2,to throw,throw,10,35.841,24,0.790599524974823,1,1,1,2.0,7
8823,2831,2,1613492933969,1613492981422,deurstop,doorstop,doorstop,doorstop,0.0,1.0,8,1,use as a goal post,goal post,11,47.453,4,0.8084000945091248,1,0,0,1.0,7
8824,2831,2,1613492981422,1613493024575,je kan er een gat mee dichten,you can close a gap with it,close gap,close gap,0.0,1.0,9,2,doorstop,doorstop,12,43.153,4,0.8196315765380859,0,0,0,1.0,7
8825,2831,2,1613493024575,1613493038345,gebruiken als nep cadeau,use as a fake gift,fake gift,fake gift,0.0,1.0,9,2,you can close a gap with it,close gap,13,13.77,3,0.7423105239868164,1,1,1,3.0,8
8826,2831,2,1613493038345,1613493047685,gebruiken als gewicht,use as weight,weight,weight,0.0,1.0,6,1,use as a fake gift,fake gift,14,9.34,11,0.7448229789733887,1,1,1,1.0,9
8827,2831,2,1613493047685,1613493106311,gebruiken als opstapje,use as a stepping stone,stepping stone,step stool,0.0,1.0,10,2,use as weight,weight,15,58.626,12,0.7630541324615479,1,1,1,1.0,10
8828,2831,2,1613493106311,1613493151949,gebruiken als ondersteuning,use as support,support,support,0.0,1.0,7,1,use as a stepping stone,step stool,16,45.638,10,0.7712504863739014,1,1,1,1.0,11
8829,2831,2,1613493151949,1613493185943,je kan  het gebruiken als statief,you can use it as a tripod,tripod,tripod,0.0,1.0,6,1,use as support,support,17,33.994,3,0.7887604236602783,1,1,1,2.0,12
8831,2831,2,1613493205266,1613493222810,Misschien kan je er krijt mee maken,Maybe you can make chalk with it,Maybe make chalk,chalk,0.0,1.0,5,1,you can use it as a tripod,tripod,18,17.544,1,0.7893655300140381,1,1,1,2.0,13
8832,2831,2,1613493222810,1613493268432,Gebruiken als tegengewicht,Use as a counterweight,counterweight,counterweight,0.0,1.0,13,1,Maybe you can make chalk with it,chalk,19,45.622,11,0.7908120155334473,1,1,1,1.5,14
8836,2831,3,1613493365601,1613493369664,vishaak,fishhook,fishhook,fishhook,0.0,1.0,8,1,To keep paper together,keep paper together,1,4.063,22,0.7420524954795837,1,1,1,2.5,1
8837,2831,3,1613493369664,1613493383482,Slot open te peuteren,Pick the lock open,Pick lock open,pick lock open,0.0,1.0,14,3,fishhook,fishhook,2,13.818,5,0.759716272354126,1,1,1,2.0,2
8838,2831,3,1613493383482,1613493399042,schakel in een ketting,link in a chain,link chain,link chain,0.0,1.0,10,2,Pick the lock open,pick lock open,3,15.56,28,0.7468312978744507,1,1,1,1.0,3
8840,2831,3,1613493428804,1613493443347,haakje voor je jas,hook for your coat,hook coat,hook coat,0.0,1.0,9,2,link in a chain,link chain,4,14.543,20,0.7888282537460327,1,1,1,2.0,4
8841,2831,3,1613493443347,1613493450469,als haarspeld ,as a hairpin,hairpin,hairpin,0.0,1.0,7,1,hook for your coat,hook coat,5,7.122,11,0.7683790922164917,1,1,1,2.0,5
8842,2831,3,1613493450469,1613493458316,verwijderen van vuil,removing dirt,removing dirt,removing dirt,0.0,1.0,13,2,as a hairpin,hairpin,6,7.847,17,0.7623588442802429,1,1,1,2.0,6
8843,2831,3,1613493458316,1613493463966,om te krabben,to scratch,scratch,scratch,0.0,1.0,7,1,removing dirt,removing dirt,7,5.65,16,0.8163285255432129,1,0,0,2.0,6
8844,2831,3,1613493463966,1613493468213,om te prikken,to prick,prick,prick,0.0,1.0,5,1,to scratch,scratch,8,4.247,14,0.8227522969245911,1,0,0,2.0,6
8845,2831,3,1613493468213,1613493474713,je kan het gebruiken als vork,you can use it as a fork,fork,fork,0.0,1.0,4,1,to prick,prick,9,6.5,13,0.7859764695167542,1,1,1,3.0,7
8846,2831,3,1613493474713,1613493483440,Als lipje voor je kapotte rits,As a tab for your broken zipper,tab broken zipper,zipper,0.0,1.0,6,1,you can use it as a fork,fork,10,8.727,19,0.766149640083313,1,1,1,2.5,8
8847,2831,3,1613493483440,1613493488134,als oorbel,as an earring,earring,earring,0.0,1.0,7,1,As a tab for your broken zipper,zipper,11,4.694,27,0.79449862241745,1,1,1,2.0,9
8848,2831,3,1613493488134,1613493498287,Voor kerstballen,For Christmas baubles,Christmas baubles,christmas baubles,0.0,1.0,17,2,as an earring,earring,12,10.153,24,0.790960431098938,1,1,1,3.0,10
8849,2831,3,1613493498287,1613493508867,je simkaart uit je telefoon halen,remove your SIM card from your phone,remove SIM card phone,remove sim card phone,0.0,1.0,21,4,For Christmas baubles,christmas baubles,13,10.58,4,0.6959730982780457,1,1,1,2.0,11
8850,2831,3,1613493508867,1613493564851,Om kabel uit elkaar te houden,To keep cable apart,keep cable apart,keep cable apart,0.0,1.0,16,3,remove your SIM card from your phone,remove sim card phone,14,55.984,25,0.740774393081665,1,1,1,2.0,12
8851,2831,3,1613493564851,1613493571797,als moneyclip,as a money clip,money clip,money clip,0.0,1.0,10,2,To keep cable apart,keep cable apart,15,6.946,1,0.7723679542541504,1,1,1,1.5,13
